short_code,std_code,name
Q500070,KRG500000705,신한 인버스 2X 코스피 200 선물 ETN
Q500071,KRG500000713,신한 레버리지 코스닥 150 선물 ETN
Q500072,KRG500000721,신한 인버스 2X 코스닥 150 선물 ETN
Q500077,KRG500000770,신한 인버스0.5X S&P500 VIX S/T선물 ETN
Q500078,KRG500000788,신한 S&P 유로 선물 ETN(H)
Q500079,KRG500000796,신한 S&P 인버스 유로 선물 ETN(H)
Q500080,KRG500000804,신한 S&P 레버리지 유로 선물 ETN(H)
Q500081,KRG500000812,신한 S&P 인버스 2X 유로 선물 ETN(H)
Q500082,KRG500000820,신한 블룸버그 2X 천연가스 선물 ETN
Q500085,KRG500000853,신한 코스피 200 TR ETN
Q500086,KRG500000861,신한 코스닥 150 TR ETN
Q500087,KRG500000879,신한 26-05 은행채(AAA) ETN
Q500088,KRG500000887,신한 2X 26-05 은행채(AAA) ETN
Q500089,KRG500000895,신한 26-05 공사채(AAA) ETN
Q500090,KRG500000903,신한 2X 26-05 공사채(AAA) ETN
Q500091,KRG500000911,신한 33-12 국고채 플러스 ETN
Q500093,KRG500000937,신한 블룸버그 레버리지 WTI원유선물 ETN B
Q500094,KRG500000945,신한 블룸버그 인버스2X WTI원유선물 ETN B
Q500095,KRG500000952,신한 S&P500 VIX S/T 선물 ETN E
Q500096,KRG500000960,신한 인버스2X 천연가스 선물 ETN B
Q500097,KRG500000978,신한 레버리지 Russell 2000 ETN B
Q500098,KRG500000986,신한 인버스 2X Russell 2000 ETN B
Q500099,KRG500000994,신한 WTI원유 선물 ETN
Q500100,KRG500001000,신한 금 선물 ETN
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H)
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H)
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN
Q500018,KRG502400184,신한 구리 선물 ETN(H)
Q500019,KRG502400192,신한 레버리지 WTI원유 선물 ETN(H)
Q500023,KRG502400234,신한 콩 선물 ETN(H)
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H)
Q500027,KRG502400275,신한 인버스 2X WTI원유 선물 ETN(H)
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H)
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H)
Q500037,KRG502400374,신한 레버리지 금 선물 ETN
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN
Q500040,KRG502400408,신한 레버리지 구리 선물 ETN
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN
Q510015,KRG510000158,대신 밀 선물 ETN(H)
Q510016,KRG510000166,대신 천연가스 선물 ETN(H)
Q510027,KRG510000273,대신 인버스 2X 코스닥 150 선물 ETN
Q510043,KRG510000430,대신 인버스 천연가스 선물 ETN(H) B
Q520037,KRG520000370,미래에셋 코스피200 선물 ETN
Q520038,KRG520000388,미래에셋 인버스 코스피200 선물 ETN
Q520039,KRG520000396,미래에셋 코스닥150 선물 ETN
Q520040,KRG520000404,미래에셋 인버스 코스닥150 선물 ETN
Q520043,KRG520000438,미래에셋 S&P 유럽탄소배출권 선물 ETN
Q520046,KRG520000461,미래에셋 레버리지 옥수수 선물 ETN
Q520047,KRG520000479,미래에셋 인버스 2X 옥수수 선물 ETN
Q520050,KRG520000503,미래에셋 인버스 2X 원유선물혼합 ETN(H)
Q520054,KRG520000545,미래에셋 레버리지 코스피200 선물 ETN
Q520055,KRG520000552,미래에셋 인버스 2X 코스피200 선물 ETN
Q520056,KRG520000560,미래에셋 레버리지 코스닥150 선물 ETN
Q520057,KRG520000578,미래에셋 인버스 2X 코스닥150 선물 ETN
Q520061,KRG520000610,미래에셋 인도네시아 Top5 ETN
Q520064,KRG520000644,미래에셋 2X 미국채울트라30년 선물 ETN
Q520065,KRG520000651,미래에셋 -2X 미국채울트라30년 선물 ETN
Q520066,KRG520000669,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN
Q520068,KRG520000685,미래에셋 2X 홍콩H 선물 ETN
Q520069,KRG520000693,미래에셋 -2X 홍콩H 선물 ETN(H)
Q520070,KRG520000701,미래에셋 0.5X 코스피200 선물 ETN
Q520071,KRG520000719,미래에셋 0.5X 코스닥150 선물 ETN
Q520072,KRG520000727,미래에셋 미국 AI TOP3 ETN
Q520073,KRG520000735,미래에셋 레버리지 미국 AI TOP3 ETN
Q520074,KRG520000743,미래에셋 미국 방위산업 TOP3 ETN
Q520075,KRG520000750,미래에셋 레버리지 미국 방위산업 TOP3 ETN
Q520076,KRG520000768,미래에셋 1.5X 천연가스 선물 ETN
Q520077,KRG520000776,미래에셋 -1.5X 천연가스 선물 ETN
Q520078,KRG520000784,미래에셋 미국 제약 TOP3 ETN
Q520079,KRG520000792,미래에셋 레버리지 미국 제약 TOP3 ETN
Q520080,KRG520000800,미래에셋 미국 테크&반도체 TOP3 ETN
Q520081,KRG520000818,미래에셋 2X 미국 테크&반도체 TOP3 ETN
Q520082,KRG520000826,미래에셋 미국 자율주행대표기업 ETN
Q520083,KRG520000834,미래에셋 2X 미국 자율주행대표기업 ETN
Q520084,KRG520000842,미래에셋 -2X 미국 자율주행대표기업 ETN
Q520085,KRG520000859,미래에셋 -2X 미국 AI TOP3 ETN
Q520086,KRG520000867,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B
Q520087,KRG520000875,미래에셋 레버리지 KRX 금현물 ETN
Q520088,KRG520000883,미래에셋 S&P500 VIX S/T 선물 ETN(H)
Q520089,KRG520000891,미래에셋 CAPE 실러 US Core Sector ETN
Q520090,KRG520000909,미래에셋 천연가스 선물 ETN B
Q520091,KRG520000917,미래에셋 인버스 천연가스 선물 ETN B
Q520092,KRG520000925,미래에셋 레버리지 은 선물 ETN B
Q520093,KRG520000933,미래에셋 인버스 2X 은 선물 ETN B
Q520009,KRG522100095,미래에셋 레버리지 원유선물혼합 ETN(H)
Q520011,KRG522100111,미래에셋 인버스 원유선물혼합 ETN(H)
Q530083,KRG530000832,삼성 금 선물 ETN(H)
Q530084,KRG530000840,삼성 인버스 금 선물 ETN(H)
Q530089,KRG530000899,삼성 은 선물 ETN(H)
Q530090,KRG530000907,삼성 인버스 은 선물 ETN(H)
Q530092,KRG530000923,삼성 인버스 코스피 200 선물 ETN
Q530094,KRG530000949,삼성 인버스 코스닥 150 선물 ETN
Q530095,KRG530000956,삼성 구리 선물 ETN(H)
Q530096,KRG530000964,삼성 인버스 구리 선물 ETN(H)
Q530104,KRG530001046,삼성 레버리지 코스피200 선물 ETN
Q530105,KRG530001053,삼성 인버스 2X 코스피200 선물 ETN
Q530106,KRG530001061,삼성 레버리지 코스닥150 선물 ETN
Q530107,KRG530001079,삼성 인버스 2X 코스닥150 선물 ETN
Q530111,KRG530001111,삼성 레버리지 천연가스 선물 ETN C
Q530112,KRG530001129,삼성 S&P500 TR ETN
Q530113,KRG530001137,삼성 레버리지 S&P500 선물 ETN
Q530114,KRG530001145,삼성 인버스 2X S&P500 선물 ETN
Q530115,KRG530001152,삼성 레버리지 나스닥 100 TR ETN
Q530116,KRG530001160,삼성 인버스 2X 나스닥 100 TR ETN
Q530117,KRG530001178,삼성 코스피 200 TR ETN
Q530118,KRG530001186,삼성 코스닥 150 TR ETN
Q530119,KRG530001194,삼성 레버리지 항셍테크 TR ETN(H) B
Q530120,KRG530001202,삼성 나스닥 100 TR ETN
Q530121,KRG530001210,삼성 항셍테크 TR ETN(H) B
Q530122,KRG530001228,삼성 인버스 2X 항셍테크 TR ETN(H) B
Q530123,KRG530001236,삼성 일본니케이225선물 ETN(H)
Q530124,KRG530001244,삼성 레버리지 일본니케이225선물 ETN(H)
Q530125,KRG530001251,삼성 인버스 2X 일본니케이225선물 ETN(H)
Q530126,KRG530001269,삼성 코리아 밸류업 TR ETN
Q530127,KRG530001277,삼성 미국다우존스 TR ETN
Q530128,KRG530001285,삼성 레버리지 미국다우존스 선물 ETN
Q530129,KRG530001293,삼성 인버스 2X 미국다우존스 선물 ETN
Q530130,KRG530001301,삼성 S&P500 VIX S/T 선물 ETN B
Q530131,KRG530001319,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B
Q530132,KRG530001327,삼성 블룸버그 WTI원유 선물 ETN B
Q530133,KRG530001335,삼성 블룸버그 레버리지 WTI원유선물 ETN B
Q530134,KRG530001343,삼성 블룸버그 인버스2X WTI원유선물 ETN B
Q530135,KRG530001350,삼성 인버스 China A50 선물 ETN(H) B
Q530136,KRG530001368,삼성 인버스 2X 천연가스 선물 ETN D
Q530137,KRG530001376,삼성 KRX 2차전지 TOP10 TR ETN
Q530138,KRG530001384,삼성 KRX 레버리지 2차전지 TOP10 TR ETN
Q530139,KRG530001392,삼성 iSelect 조선 TOP10 TR ETN
Q530140,KRG530001400,삼성 iSelect 레버리지 조선 TOP10 TR ETN
Q530141,KRG530001418,삼성 중국 자동차 TOP5 TR ETN(H)
Q530142,KRG530001426,삼성 중국 AI 테크 TOP5 TR ETN(H)
Q530067,KRG531400676,삼성 KRX 금현물 ETN
Q530060,KRG531800602,삼성 코스피 양매도 5% OTM ETN
Q530015,KRG532100150,삼성 미국 대형 성장주 ETN(H)
Q530016,KRG532100168,삼성 미국 대형 가치주 ETN(H)
Q530019,KRG532100192,삼성 미국 대형 성장주 ETN
Q530020,KRG532100200,삼성 미국 대형 가치주 ETN
Q530031,KRG532400311,삼성 레버리지 WTI원유 선물 ETN
Q530036,KRG532400360,삼성 인버스 2X WTI원유 선물 ETN
Q530055,KRG532400550,삼성 레버리지 금 선물 ETN(H)
Q530056,KRG532400568,삼성 인버스 2X 금 선물 ETN(H)
Q530061,KRG532400618,삼성 레버리지 은 선물 ETN(H)
Q530062,KRG532400626,삼성 인버스 2X 은 선물 ETN(H)
Q530063,KRG532400634,삼성 레버리지 구리 선물 ETN(H)
Q530064,KRG532400642,삼성 인버스 2X 구리 선물 ETN(H)
Q530014,KRG536100149,삼성 China A50 선물 ETN(H)
Q530023,KRG536100230,삼성 레버리지 China A50 선물 ETN(H)
Q550062,KRG550000621,N2 레버리지 금 선물 ETN(H)
Q550063,KRG550000639,N2 인버스 레버리지 금 선물 ETN(H)
Q550064,KRG550000647,N2 레버리지 은 선물 ETN(H)
Q550065,KRG550000654,N2 인버스 레버리지 은 선물 ETN(H)
Q550069,KRG550000696,N2 레버리지 구리 선물 ETN(H)
Q550070,KRG550000704,N2 인버스 레버리지 구리 선물 ETN(H)
Q550082,KRG550000829,N2 KIS CD금리투자 ETN
Q550084,KRG550000845,N2 코스피 200 TR ETN
Q550085,KRG550000852,N2 코스닥 150 TR ETN
Q550086,KRG550000860,N2 미국달러 SOFR금리 플러스 ETN
Q550087,KRG550000878,N2 선진국 1등주 ETN
Q550088,KRG550000886,N2 월간 레버리지 선진국 1등주 ETN
Q550089,KRG550000894,N2 월간 레버리지 코스피 200 선물 ETN
Q550091,KRG550000910,N2 방위산업 Top5 ETN
Q550092,KRG550000928,N2 월간 레버리지 방위산업 Top5 ETN
Q550093,KRG550000936,N2 전력인프라 Top5 ETN
Q550095,KRG550000951,N2 레버리지 국채10년 ETN
Q550096,KRG550000969,N2 레버리지 국채30년 ETN
Q550097,KRG550000977,N2 레버리지 코스닥150 선물 ETN
Q550098,KRG550000985,N2 인버스 2X 코스닥150 선물 ETN
Q550099,KRG550000993,N2 레버리지 천연가스 선물 ETN
Q550100,KRG550001009,N2 인버스 2X 천연가스 선물 ETN
Q550041,KRG552100411,N2 미국 IT TOP5 ETN(H)
Q550043,KRG552400431,N2 인버스 레버리지 WTI원유 선물 ETN(H)
Q570047,KRG570000478,한투 FTSE100 ETN
Q570050,KRG570000502,한투 S&P500 선물 ETN
Q570051,KRG570000510,한투 나스닥 100 ETN
Q570052,KRG570000528,한투 플래티넘 선물 ETN
Q570053,KRG570000536,한투 인버스 플래티넘 선물 ETN
Q570054,KRG570000544,한투 레버리지 유로스탁스50 ETN(H) B
Q570055,KRG570000551,한투 금 선물 ETN
Q570056,KRG570000569,한투 인버스 금 선물 ETN
Q570057,KRG570000577,한투 은 선물 ETN
Q570058,KRG570000585,한투 인버스 은 선물 ETN
Q570059,KRG570000593,한투 레버리지 금 선물 ETN
Q570060,KRG570000601,한투 인버스 2X 금 선물 ETN
Q570061,KRG570000619,한투 레버리지 은 선물 ETN
Q570062,KRG570000627,한투 인버스 2X 은 선물 ETN
Q570063,KRG570000635,한투 베트남 VN30 선물 ETN(H)
Q570064,KRG570000643,한투 인버스 베트남 VN30 선물 ETN(H)
Q570065,KRG570000650,한투 레버리지 베트남 VN30 선물 ETN(H)
Q570066,KRG570000668,한투 인버스 2X 베트남 VN30 선물 ETN(H)
Q570069,KRG570000692,한투 레버리지 플래티넘 선물 ETN
Q570070,KRG570000700,한투 인버스 2X 플래티넘 선물 ETN
Q570071,KRG570000718,한투 구리 선물 ETN
Q570072,KRG570000726,한투 레버리지 구리 선물 ETN
Q570073,KRG570000734,한투 인버스 2X 구리 선물 ETN
Q570074,KRG570000742,한투 S&P 유럽탄소배출권 선물 ETN(H)
Q570081,KRG570000817,한투 레버리지 코스닥150선물 ETN
Q570082,KRG570000825,한투 인버스 2X 코스닥150선물 ETN
Q570085,KRG570000858,한투 블룸버그 인도네시아 대표원자재 ETN
Q570090,KRG570000908,한투 KIS CD금리투자 ETN
Q570091,KRG570000916,한투 인버스 유로스탁스50 ETN(H) C
Q570092,KRG570000924,한투 인버스 2X 유로스탁스50 ETN(H) B
Q570093,KRG570000932,한투 레버리지 천연가스 선물 ETN B
Q570094,KRG570000940,한투 일본 엔선물 ETN C
Q570095,KRG570000957,한투 레버리지 일본 엔선물 ETN C
Q570096,KRG570000965,한투 인버스 2X 일본 엔선물 ETN
Q570097,KRG570000973,한투 S&P 엔달러 선물 ETN(H)
Q570098,KRG570000981,한투 S&P 레버리지 엔달러 선물 ETN(H)
Q570099,KRG570000999,한투 S&P 인버스 2X 엔달러 선물 ETN(H)
Q570100,KRG570001005,한투 일본종합상사TOP5 ETN
Q570101,KRG570001013,한투 인버스 나스닥100 ETN B
Q570102,KRG570001021,한투 레버리지 나스닥100 ETN B
Q570103,KRG570001039,한투 인버스2X 나스닥100 ETN B
Q570104,KRG570001047,한투 일본니케이225선물 ETN(H)
Q570105,KRG570001054,한투 인버스일본니케이225선물 ETN(H)
Q570106,KRG570001062,한투 레버리지일본니케이225선물 ETN(H)
Q570107,KRG570001070,한투 인버스2X일본니케이225선물 ETN(H)
Q570108,KRG570001088,한투 레버리지국채30년 ETN
Q570109,KRG570001096,한투 레버리지미국채30년 ETN
Q570110,KRG570001104,한투 3X레버리지국채30년 ETN
Q570111,KRG570001112,한투 3X레버리지미국채30년 ETN
Q570114,KRG570001146,한투 S&P500 VIX S/T선물 ETN(H) B
Q570115,KRG570001153,한투 인버스0.5X S&P500 VIX S/T선물 ETN B
Q570116,KRG570001161,한투 블룸버그레버리지WTI원유선물 ETN B
Q570117,KRG570001179,한투 블룸버그인버스2XWTI원유선물 ETN B
Q570118,KRG570001187,한투 인버스2X천연가스선물 ETN B
Q570019,KRG571100194,한투 코스피 양매도 5% OTM ETN
Q570029,KRG571100293,한투 코스피 양매도 3% OTM ETN
Q570022,KRG572100227,한투 레버리지 S&P500 선물 ETN(H)
Q570023,KRG572100235,한투 인버스 2X S&P500 선물 ETN(H)
Q580014,KRG580000146,KB 인버스 2X 나스닥 100 ETN
Q580015,KRG580000153,KB 레버리지 나스닥 100 ETN
Q580016,KRG580000161,KB 레버리지 S&P 500 선물 ETN(H)
Q580017,KRG580000179,KB 인버스 2X S&P 500 선물 ETN
Q580019,KRG580000195,KB 인버스 2X 항셍테크 선물 ETN
Q580020,KRG580000203,KB 천연가스 선물 ETN(H)
Q580021,KRG580000211,KB 인버스 천연가스 선물 ETN
Q580022,KRG580000229,KB 레버리지 금 선물 ETN(H)
Q580023,KRG580000237,KB 인버스 2X 금 선물 ETN(H)
Q580026,KRG580000260,KB 레버리지 은 선물 ETN(H)
Q580027,KRG580000278,KB 인버스 2X 은 선물 ETN(H)
Q580032,KRG580000328,KB 레버리지 구리 선물 ETN(H)
Q580033,KRG580000336,KB 인버스 2X 구리 선물 ETN(H)
Q580034,KRG580000344,KB 레버리지 FANG 플러스 ETN(H)
Q580035,KRG580000351,KB S&P 유럽탄소배출권 선물 ETN(H)
Q580039,KRG580000393,KB 레버리지 KOSPI 200 선물 ETN
Q580040,KRG580000401,KB 인버스 2X KOSPI 200 선물 ETN
Q580043,KRG580000435,KB 레버리지 KOSDAQ 150 선물 ETN
Q580044,KRG580000443,KB 인버스 2X KOSDAQ 150 선물 ETN
Q580047,KRG580000476,KB 레버리지 항셍테크 선물 ETN(H) B
Q580048,KRG580000484,KB 차이나 대형주 CSI 300 ETN
Q580049,KRG580000492,KB 차이나 중형주 CSI 500 ETN
Q580050,KRG580000500,KB 차이나 과창판 STAR 50 ETN
Q580051,KRG580000518,KB 레버리지 밀 선물 ETN
Q580052,KRG580000526,KB 인버스 2X 밀 선물 ETN
Q580053,KRG580000534,KB 레버리지 콩 선물 ETN
Q580054,KRG580000542,KB 인버스 2X 콩 선물 ETN
Q580055,KRG580000559,KB 블룸버그 레버리지 천연가스 선물 ETN
Q580056,KRG580000567,KB 일본 로보틱스 TOP 10 ETN
Q580057,KRG580000575,KB 일본 컨슈머 TOP 10 ETN
Q580058,KRG580000583,KB KIS CD금리투자 ETN
Q580059,KRG580000591,KB 미국채 10년 ETN
Q580060,KRG580000609,KB 레버리지 미국채 10년 ETN
Q580061,KRG580000617,KB 미국채 30년 ETN
Q580062,KRG580000625,KB 레버리지 미국채 30년 ETN
Q580063,KRG580000633,KB 레버리지 미국채 10년 선물 ETN
Q580064,KRG580000641,KB 인버스 2X 미국채 10년 선물 ETN
Q580065,KRG580000658,KB 코스닥 150 TR ETN
Q580066,KRG580000666,KB 인도 대형 성장주 Select 5 ETN
Q580067,KRG580000674,KB 인도 디지털 Select 5 ETN
Q580068,KRG580000682,KB S&P 레버리지 WTI원유 선물 ETN B
Q580069,KRG580000690,KB S&P 인버스 2X WTI원유 선물 ETN B
Q580070,KRG580000708,KB 레버리지 2차전지 TOP 10 TR ETN
Q580071,KRG580000716,KB 인버스 2X 천연가스 선물 ETN B
Q580072,KRG580000724,KB 화웨이 밸류체인 ETN
Q580073,KRG580000732,KB 레버리지 화웨이 밸류체인 ETN
Q580010,KRG581100101,KB Wise 분할매매 ETN
Q610001,KRG610000017,메리츠 인플레이션 국채 ETN
Q610003,KRG610000033,메리츠 미국 인플레이션 국채 ETN(H)
Q610007,KRG610000074,메리츠 국채30년 ETN
Q610008,KRG610000082,메리츠 레버리지 국채30년 ETN
Q610009,KRG610000090,메리츠 인버스 국채30년 ETN
Q610012,KRG610000124,메리츠 레버리지 금 선물 ETN(H)
Q610013,KRG610000132,메리츠 인버스 2X 금 선물 ETN(H)
Q610016,KRG610000165,메리츠 레버리지 은 선물 ETN(H)
Q610017,KRG610000173,메리츠 인버스 2X 은 선물 ETN(H)
Q610018,KRG610000181,메리츠 국채10년 ETN
Q610020,KRG610000207,메리츠 인버스 국채10년 ETN
Q610022,KRG610000223,메리츠 미국채10년 ETN(H)
Q610023,KRG610000231,메리츠 레버리지 미국채10년 ETN(H)
Q610024,KRG610000249,메리츠 인버스 미국채10년 ETN(H)
Q610025,KRG610000256,메리츠 인버스 2X 미국채10년 ETN(H)
Q610028,KRG610000280,메리츠 레버리지 구리 선물 ETN(H)
Q610029,KRG610000298,메리츠 인버스 2X 구리 선물 ETN(H)
Q610030,KRG610000306,메리츠 S&P 유럽탄소배출권 선물 ETN(H)
Q610034,KRG610000348,메리츠 대표 농산물 선물 ETN(H)
Q610035,KRG610000355,메리츠 레버리지 대표 농산물 선물 ETN(H)
Q610036,KRG610000363,메리츠 인버스 2X 대표 농산물 선물 ETN(H)
Q610037,KRG610000371,메리츠 미국채30년 ETN(H)
Q610038,KRG610000389,메리츠 레버리지 미국채30년 ETN(H)
Q610039,KRG610000397,메리츠 인버스 미국채30년 ETN(H)
Q610040,KRG610000405,메리츠 인버스 2X 미국채30년 ETN(H)
Q610045,KRG610000454,메리츠 국채3년 ETN
Q610047,KRG610000470,메리츠 인버스 국채3년 ETN
Q610049,KRG610000496,메리츠 국채5년 ETN
Q610051,KRG610000512,메리츠 인버스 국채5년 ETN
Q610055,KRG610000553,메리츠 3X 레버리지 국채3년 ETN
Q610056,KRG610000561,메리츠 인버스 3X 국채3년 ETN
Q610057,KRG610000579,메리츠 3X 레버리지 국채5년 ETN
Q610058,KRG610000587,메리츠 인버스 3X 국채5년 ETN
Q610059,KRG610000595,메리츠 3X 레버리지 국채10년 ETN
Q610060,KRG610000603,메리츠 인버스 3X 국채10년 ETN
Q610061,KRG610000611,메리츠 3X 레버리지 국채30년 ETN
Q610062,KRG610000629,메리츠 인버스 3X 국채30년 ETN
Q610063,KRG610000637,메리츠 KIS CD금리투자 ETN
Q610064,KRG610000645,메리츠 KAP 통안채 6개월 ETN
Q610066,KRG610000660,메리츠 KAP 통안채 3개월 ETN
Q610067,KRG610000678,메리츠 블룸버그 2X 천연가스선물 ETN(H) B
Q610068,KRG610000686,메리츠 KAP 일본 엔화 ETN
Q610069,KRG610000694,메리츠 KAP 레버리지 일본 엔화 ETN
Q610070,KRG610000702,메리츠 KAP 인버스 2X 일본 엔화 ETN
Q610071,KRG610000710,메리츠 KAP 중국 위안화 ETN
Q610072,KRG610000728,메리츠 KAP 레버리지 중국 위안화 ETN
Q610073,KRG610000736,메리츠 KAP 인버스 2X 중국 위안화 ETN
Q610074,KRG610000744,메리츠 미국채10년 ETN
Q610075,KRG610000751,메리츠 3X 레버리지 미국채10년 ETN
Q610076,KRG610000769,메리츠 인버스 3X 미국채10년 ETN
Q610077,KRG610000777,메리츠 미국채30년 ETN
Q610078,KRG610000785,메리츠 3X 레버리지 미국채30년 ETN
Q610079,KRG610000793,메리츠 인버스 3X 미국채30년 ETN
Q610080,KRG610000801,메리츠 멕시코 페소화 ETN
Q610081,KRG610000819,메리츠 레버리지 멕시코 페소화 ETN
Q610082,KRG610000827,메리츠 인도 루피화 ETN
Q610083,KRG610000835,메리츠 레버리지 인도 루피화 ETN
Q610084,KRG610000843,메리츠 미국채30년 스트립 ETN(H)
Q610085,KRG610000850,메리츠 레버리지 미국채30년 스트립 ETN(H)
Q610086,KRG610000868,메리츠 인버스2X 미국채30년 스트립 ETN(H)
Q610087,KRG610000876,메리츠 솔랙티브 WTI원유 선물 ETN(H)
Q610088,KRG610000884,메리츠 솔랙티브 2X WTI원유 선물 ETN(H)
Q610089,KRG610000892,메리츠 솔랙티브 -2X WTI원유 선물 ETN(H)
Q610090,KRG610000900,메리츠 일본 국채 10년 ETN
Q610091,KRG610000918,메리츠 3X 레버리지 일본 국채 10년 ETN
Q610092,KRG610000926,메리츠 인버스 일본 국채 10년 ETN
Q610093,KRG610000934,메리츠 인버스 3X 일본 국채 10년 ETN
Q610094,KRG610000942,메리츠 천연가스 선물 ETN(H)
Q610095,KRG610000959,메리츠 2X 천연가스 선물 ETN(H)
Q610096,KRG610000967,메리츠 -2X 천연가스 선물 ETN(H)
Q700011,KRG700000117,하나 레버리지 옥수수 선물 ETN(H)
Q700012,KRG700000125,하나 인버스 2X 옥수수 선물 ETN(H)
Q700013,KRG700000133,하나 레버리지 콩 선물 ETN(H)
Q700014,KRG700000141,하나 인버스 2X 콩 선물 ETN(H)
Q700017,KRG700000174,하나 레버리지 코스닥150 선물 ETN
Q700018,KRG700000182,하나 인버스 2X 코스닥150 선물 ETN
Q700022,KRG700000224,하나 Solactive US Tech Top 10 ETN(H)
Q700023,KRG700000232,하나 Solactive 2X US Tech Top 10 ETN(H)
Q700025,KRG700000257,하나 블룸버그 2X 천연가스 선물 ETN(H) B
Q700026,KRG700000265,하나 CD금리투자 ETN
Q700027,KRG700000273,하나 반도체 ETN
Q700028,KRG700000281,하나 레버리지 반도체 ETN
Q700029,KRG700000299,하나 S&P 레버리지 WTI원유 선물 ETN B
Q700030,KRG700000307,하나 S&P 인버스 2X WTI원유 선물 ETN B
Q700031,KRG700000315,하나 레버리지 천연가스 선물 ETN(H)
Q700032,KRG700000323,하나 인버스 2X 천연가스 선물 ETN(H)
Q700033,KRG700000331,하나 K방산TOP10 ETN
Q700034,KRG700000349,하나 레버리지 K방산TOP10 ETN
Q700035,KRG700000356,하나 인버스 2X K방산TOP10 ETN
Q760004,KRG760000049,키움 인버스 미국달러선물 ETN
Q760005,KRG760000056,키움 INDXX 미국테크탑10 ETN
Q760006,KRG760000064,키움 KPOP ETN
Q760007,KRG760000072,키움 코스피 200 TR ETN
Q760008,KRG760000080,키움 코스닥 150 TR ETN
Q760009,KRG760000098,키움 CD금리투자 ETN
Q760010,KRG760000106,키움 2차전지산업 ETN
Q760011,KRG760000114,키움 레버리지 2차전지산업 ETN
Q760012,KRG760000122,키움 반도체TOP10 ETN
Q760013,KRG760000130,키움 레버리지 반도체TOP10 ETN
Q760014,KRG760000148,키움 바이오TOP10 ETN
Q760015,KRG760000155,키움 레버리지 바이오TOP10 ETN
Q760016,KRG760000163,키움 레버리지 조선TOP10 ETN
Q760017,KRG760000171,키움 조선TOP10 ETN
Q760018,KRG760000189,키움 미국달러선물 ETN B
Q760019,KRG760000197,키움 리츠부동산인프라 ETN
Q760020,KRG760000205,키움 레버리지 리츠부동산인프라 ETN
Q760021,KRG760000213,키움 코스피200 선물 달러노출 ETN
Q760022,KRG760000221,키움 K방산 TOP5 ETN
Q760023,KRG760000239,키움 레버리지 K방산 TOP5 ETN
Q760024,KRG760000247,키움 인버스 2X K방산 TOP5 ETN
900140,KYG5307W1015,엘브이엠씨홀딩스
900110,HK0000057197,이스트아시아홀딩스
900270,HK0000214814,헝셩그룹
900260,HK0000295359,로스웰
900290,HK0000307485,GRT
900300,HK0000312568,오가닉티코스메틱
900310,HK0000341732,컬러레이
900340,HK0000449303,윙입푸드
000250,KR7000250001,삼천당제약
000440,KR7000440008,중앙에너비스
0004Y0,KR70004Y0000,디비금융제14호스팩
0008Z0,KR70008Z0005,에스엔시스
001000,KR7001000009,신라섬유
0010V0,KR70010V0005,제이피아이헬스케어
001540,KR7001540004,안국약품
0015G0,KR70015G0009,그린광학
001810,KR7001810001,무림SP
001840,KR7001840008,이화공영
002230,KR7002230001,피에스텍
002290,KR7002290005,삼일기업공사
002680,KR7002680007,한탑
002800,KR7002800001,신신제약
003100,KR7003100005,선광
003310,KR7003310000,대주산업
003380,KR7003380003,하림지주
0037T0,KR70037T0008,KB제32호스팩
003800,KR7003800000,에이스침대
0041B0,KR70041B0002,교보18호스팩
0041J0,KR70041J0004,엘에스스팩1호
0041L0,KR70041L0000,하나35호스팩
0044K0,KR70044K0008,삼성스팩10호
004590,KR7004590006,한국가구
004650,KR7004650008,창해에탄올
004780,KR7004780003,대륙제관
005160,KR7005160007,동국산업
005290,KR7005290002,동진쎄미켐
005670,KR7005670005,푸드웰
005710,KR7005710009,대원산업
005860,KR7005860002,한일사료
005990,KR7005990007,매일홀딩스
006050,KR7006050009,국영지앤엠
006140,KR7006140008,피제이전자
006620,KR7006620009,동구바이오제약
006730,KR7006730006,서부T&D
0068Y0,KR70068Y0003,비엔케이제3호스팩
006910,KR7006910004,보성파워텍
006920,KR7006920003,모헨즈
0071M0,KR70071M0002,삼성스팩11호
0072Z0,KR70072Z0006,KB제33호스팩
007330,KR7007330004,푸른저축은행
007370,KR7007370000,진양제약
007390,KR7007390008,네이처셀
007530,KR7007530009,와이엠
007680,KR7007680002,대원
007720,KR7007720006,소노스퀘어
007770,KR7007770001,한일화학
