info_type,short_code,std_code,name
3,|AE0601|K,R4AE0610003|,원익IPS    F 202601 (  10)| |00000.00|2|
3,|AE0602|K,R4AE0620002|,원익IPS    F 202602 (  10)| |00000.00|3|
3,|AE0603|K,R4AE0630001|,원익IPS    F 202603 (  10)| |00000.00|4|
3,|AE0606|K,R4AE0660008|,원익IPS    F 202606 (  10)| |00000.00|5|
3,|AE0609|K,R4AE0690005|,원익IPS    F 202609 (  10)| |00000.00|6|
3,|AE3601|K,R4AE3610000|,파트론     F 202601 (  10)| |00000.00|2|
3,|AE3602|K,R4AE3620009|,파트론     F 202602 (  10)| |00000.00|3|
3,|AE3603|K,R4AE3630008|,파트론     F 202603 (  10)| |00000.00|4|
3,|AE3606|K,R4AE3660005|,파트론     F 202606 (  10)| |00000.00|5|
3,|AE3609|K,R4AE3690002|,파트론     F 202609 (  10)| |00000.00|6|
3,|AE4601|K,R4AE4610009|,에스엠     F 202601 (  10)| |00000.00|2|
3,|AE4602|K,R4AE4620008|,에스엠     F 202602 (  10)| |00000.00|3|
3,|AE4603|K,R4AE4630007|,에스엠     F 202603 (  10)| |00000.00|4|
3,|AE4606|K,R4AE4660004|,에스엠     F 202606 (  10)| |00000.00|5|
3,|AE4609|K,R4AE4690001|,에스엠     F 202609 (  10)| |00000.00|6|
1,|AE5601|K,R4AE5610008|,넷마블     F 202601 (  10)| |00000.00|2|
1,|AE5602|K,R4AE5620007|,넷마블     F 202602 (  10)| |00000.00|3|
1,|AE5603|K,R4AE5630006|,넷마블     F 202603 (  10)| |00000.00|4|
1,|AE5606|K,R4AE5660003|,넷마블     F 202606 (  10)| |00000.00|5|
1,|AE5609|K,R4AE5690000|,넷마블     F 202609 (  10)| |00000.00|6|
1,|AE8601|K,R4AE8610005|,포스코퓨처 F 202601 (  10)| |00000.00|2|
1,|AE8602|K,R4AE8620004|,포스코퓨처 F 202602 (  10)| |00000.00|3|
1,|AE8603|K,R4AE8630003|,포스코퓨처 F 202603 (  10)| |00000.00|4|
1,|AE8606|K,R4AE8660000|,포스코퓨처 F 202606 (  10)| |00000.00|5|
1,|AE8609|K,R4AE8690007|,포스코퓨처 F 202609 (  10)| |00000.00|6|
1,|AEB601|K,R4AEB610002|,우리금융지 F 202601 (  10)| |00000.00|2|
1,|AEB602|K,R4AEB620001|,우리금융지 F 202602 (  10)| |00000.00|3|
1,|AEB603|K,R4AEB630000|,우리금융지 F 202603 (  10)| |00000.00|4|
1,|AEB606|K,R4AEB660007|,우리금융지 F 202606 (  10)| |00000.00|5|
1,|AEB609|K,R4AEB690004|,우리금융지 F 202609 (  10)| |00000.00|6|
1,|AEE601|K,R4AEE610009|,한올바이오 F 202601 (  10)| |00000.00|2|
1,|AEE602|K,R4AEE620008|,한올바이오 F 202602 (  10)| |00000.00|3|
1,|AEE603|K,R4AEE630007|,한올바이오 F 202603 (  10)| |00000.00|4|
1,|AEE606|K,R4AEE660004|,한올바이오 F 202606 (  10)| |00000.00|5|
1,|AEE609|K,R4AEE690001|,한올바이오 F 202609 (  10)| |00000.00|6|
3,|AEF601|K,R4AEF610008|,JYP Ent    F 202601 (  10)| |00000.00|2|
3,|AEF602|K,R4AEF620007|,JYP Ent    F 202602 (  10)| |00000.00|3|
3,|AEF603|K,R4AEF630006|,JYP Ent    F 202603 (  10)| |00000.00|4|
3,|AEF606|K,R4AEF660003|,JYP Ent    F 202606 (  10)| |00000.00|5|
3,|AEF609|K,R4AEF690000|,JYP Ent    F 202609 (  10)| |00000.00|6|
1,|AEH601|K,R4AEH610006|,팬오션     F 202601 (  10)| |00000.00|2|
1,|AEH602|K,R4AEH620005|,팬오션     F 202602 (  10)| |00000.00|3|
1,|AEH603|K,R4AEH630004|,팬오션     F 202603 (  10)| |00000.00|4|
1,|AEH606|K,R4AEH660001|,팬오션     F 202606 (  10)| |00000.00|5|
1,|AEH609|K,R4AEH690008|,팬오션     F 202609 (  10)| |00000.00|6|
1,|AEJ601|K,R4AEJ610004|,SKC        F 202601 (  10)| |00000.00|2|
1,|AEJ602|K,R4AEJ620003|,SKC        F 202602 (  10)| |00000.00|3|
1,|AEJ603|K,R4AEJ630002|,SKC        F 202603 (  10)| |00000.00|4|
1,|AEJ606|K,R4AEJ660009|,SKC        F 202606 (  10)| |00000.00|5|
1,|AEJ609|K,R4AEJ690006|,SKC        F 202609 (  10)| |00000.00|6|
1,|AEL601|K,R4AEL610000|,후성       F 202601 (  10)| |00000.00|2|
1,|AEL602|K,R4AEL620009|,후성       F 202602 (  10)| |00000.00|3|
1,|AEL603|K,R4AEL630008|,후성       F 202603 (  10)| |00000.00|4|
1,|AEL606|K,R4AEL660005|,후성       F 202606 (  10)| |00000.00|5|
1,|AEL609|K,R4AEL690002|,후성       F 202609 (  10)| |00000.00|6|
3,|AEN601|K,R4AEN610008|,동진쎄미켐 F 202601 (  10)| |00000.00|2|
3,|AEN602|K,R4AEN620007|,동진쎄미켐 F 202602 (  10)| |00000.00|3|
3,|AEN603|K,R4AEN630006|,동진쎄미켐 F 202603 (  10)| |00000.00|4|
3,|AEN606|K,R4AEN660003|,동진쎄미켐 F 202606 (  10)| |00000.00|5|
3,|AEN609|K,R4AEN690000|,동진쎄미켐 F 202609 (  10)| |00000.00|6|
1,|AER601|K,R4AER610004|,DL이앤씨   F 202601 (  10)| |00000.00|2|
1,|AER602|K,R4AER620003|,DL이앤씨   F 202602 (  10)| |00000.00|3|
1,|AER603|K,R4AER630002|,DL이앤씨   F 202603 (  10)| |00000.00|4|
1,|AER606|K,R4AER660009|,DL이앤씨   F 202606 (  10)| |00000.00|5|
1,|AER609|K,R4AER690006|,DL이앤씨   F 202609 (  10)| |00000.00|6|
1,|AET601|K,R4AET610002|,삼성E&A    F 202601 (  10)| |00000.00|2|
1,|AET602|K,R4AET620001|,삼성E&A    F 202602 (  10)| |00000.00|3|
1,|AET603|K,R4AET630000|,삼성E&A    F 202603 (  10)| |00000.00|4|
1,|AET606|K,R4AET660007|,삼성E&A    F 202606 (  10)| |00000.00|5|
1,|AET609|K,R4AET690004|,삼성E&A    F 202609 (  10)| |00000.00|6|
1,|AEV601|K,R4AEV610008|,한화시스템 F 202601 (  10)| |00000.00|2|
1,|AEV602|K,R4AEV620007|,한화시스템 F 202602 (  10)| |00000.00|3|
1,|AEV603|K,R4AEV630006|,한화시스템 F 202603 (  10)| |00000.00|4|
1,|AEV606|K,R4AEV660003|,한화시스템 F 202606 (  10)| |00000.00|5|
1,|AEV609|K,R4AEV690000|,한화시스템 F 202609 (  10)| |00000.00|6|
3,|AEX601|K,R4AEX610006|,카카오게임 F 202601 (  10)| |00000.00|2|
3,|AEX602|K,R4AEX620005|,카카오게임 F 202602 (  10)| |00000.00|3|
3,|AEX603|K,R4AEX630004|,카카오게임 F 202603 (  10)| |00000.00|4|
3,|AEX606|K,R4AEX660001|,카카오게임 F 202606 (  10)| |00000.00|5|
3,|AEX609|K,R4AEX690008|,카카오게임 F 202609 (  10)| |00000.00|6|
3,|AEY601|K,R4AEY610005|,에코프로비 F 202601 (  10)| |00000.00|2|
3,|AEY602|K,R4AEY620004|,에코프로비 F 202602 (  10)| |00000.00|3|
3,|AEY603|K,R4AEY630003|,에코프로비 F 202603 (  10)| |00000.00|4|
3,|AEY606|K,R4AEY660000|,에코프로비 F 202606 (  10)| |00000.00|5|
3,|AEY609|K,R4AEY690007|,에코프로비 F 202609 (  10)| |00000.00|6|
3,|AEZ601|K,R4AEZ610004|,스튜디오드 F 202601 (  10)| |00000.00|2|
3,|AEZ602|K,R4AEZ620003|,스튜디오드 F 202602 (  10)| |00000.00|3|
3,|AEZ603|K,R4AEZ630002|,스튜디오드 F 202603 (  10)| |00000.00|4|
3,|AEZ606|K,R4AEZ660009|,스튜디오드 F 202606 (  10)| |00000.00|5|
3,|AEZ609|K,R4AEZ690006|,스튜디오드 F 202609 (  10)| |00000.00|6|
3,|AF1601|K,R4AF1610009|,콜마비앤에 F 202601 (  10)| |00000.00|2|
3,|AF1602|K,R4AF1620008|,콜마비앤에 F 202602 (  10)| |00000.00|3|
3,|AF1603|K,R4AF1630007|,콜마비앤에 F 202603 (  10)| |00000.00|4|
3,|AF1606|K,R4AF1660004|,콜마비앤에 F 202606 (  10)| |00000.00|5|
3,|AF1609|K,R4AF1690001|,콜마비앤에 F 202609 (  10)| |00000.00|6|
3,|AF2601|K,R4AF2610008|,SFA반도체  F 202601 (  10)| |00000.00|2|
3,|AF2602|K,R4AF2620007|,SFA반도체  F 202602 (  10)| |00000.00|3|
3,|AF2603|K,R4AF2630006|,SFA반도체  F 202603 (  10)| |00000.00|4|
3,|AF2606|K,R4AF2660003|,SFA반도체  F 202606 (  10)| |00000.00|5|
3,|AF2609|K,R4AF2690000|,SFA반도체  F 202609 (  10)| |00000.00|6|
3,|AF4601|K,R4AF4610006|,삼천당제약 F 202601 (  10)| |00000.00|2|
3,|AF4602|K,R4AF4620005|,삼천당제약 F 202602 (  10)| |00000.00|3|
3,|AF4603|K,R4AF4630004|,삼천당제약 F 202603 (  10)| |00000.00|4|
3,|AF4606|K,R4AF4660001|,삼천당제약 F 202606 (  10)| |00000.00|5|
3,|AF4609|K,R4AF4690008|,삼천당제약 F 202609 (  10)| |00000.00|6|
1,|AF5601|K,R4AF5610005|,LG에너지솔 F 202601 (  10)| |00000.00|2|
1,|AF5602|K,R4AF5620004|,LG에너지솔 F 202602 (  10)| |00000.00|3|
1,|AF5603|K,R4AF5630003|,LG에너지솔 F 202603 (  10)| |00000.00|4|
1,|AF5606|K,R4AF5660000|,LG에너지솔 F 202606 (  10)| |00000.00|5|
1,|AF5609|K,R4AF5690007|,LG에너지솔 F 202609 (  10)| |00000.00|6|
1,|AF6601|K,R4AF6610004|,카카오뱅크 F 202601 (  10)| |00000.00|2|
1,|AF6602|K,R4AF6620003|,카카오뱅크 F 202602 (  10)| |00000.00|3|
1,|AF6603|K,R4AF6630002|,카카오뱅크 F 202603 (  10)| |00000.00|4|
1,|AF6606|K,R4AF6660009|,카카오뱅크 F 202606 (  10)| |00000.00|5|
1,|AF6609|K,R4AF6690006|,카카오뱅크 F 202609 (  10)| |00000.00|6|
1,|AF7601|K,R4AF7610003|,카카오페이 F 202601 (  10)| |00000.00|2|
1,|AF7602|K,R4AF7620002|,카카오페이 F 202602 (  10)| |00000.00|3|
1,|AF7603|K,R4AF7630001|,카카오페이 F 202603 (  10)| |00000.00|4|
1,|AF7606|K,R4AF7660008|,카카오페이 F 202606 (  10)| |00000.00|5|
1,|AF7609|K,R4AF7690005|,카카오페이 F 202609 (  10)| |00000.00|6|
1,|AF8601|K,R4AF8610002|,크래프톤   F 202601 (  10)| |00000.00|2|
1,|AF8602|K,R4AF8620001|,크래프톤   F 202602 (  10)| |00000.00|3|
1,|AF8603|K,R4AF8630000|,크래프톤   F 202603 (  10)| |00000.00|4|
1,|AF8606|K,R4AF8660007|,크래프톤   F 202606 (  10)| |00000.00|5|
1,|AF8609|K,R4AF8690004|,크래프톤   F 202609 (  10)| |00000.00|6|
1,|AF9601|K,R4AF9610001|,SK바이오사 F 202601 (  10)| |00000.00|2|
1,|AF9602|K,R4AF9620000|,SK바이오사 F 202602 (  10)| |00000.00|3|
1,|AF9603|K,R4AF9630009|,SK바이오사 F 202603 (  10)| |00000.00|4|
1,|AF9606|K,R4AF9660006|,SK바이오사 F 202606 (  10)| |00000.00|5|
1,|AF9609|K,R4AF9690003|,SK바이오사 F 202609 (  10)| |00000.00|6|
1,|AFA601|K,R4AFA610002|,HMM        F 202601 (  10)| |00000.00|2|
1,|AFA602|K,R4AFA620001|,HMM        F 202602 (  10)| |00000.00|3|
1,|AFA603|K,R4AFA630000|,HMM        F 202603 (  10)| |00000.00|4|
1,|AFA606|K,R4AFA660007|,HMM        F 202606 (  10)| |00000.00|5|
1,|AFA609|K,R4AFA690004|,HMM        F 202609 (  10)| |00000.00|6|
1,|AFB601|K,R4AFB610001|,SK아이이테 F 202601 (  10)| |00000.00|2|
1,|AFB602|K,R4AFB620000|,SK아이이테 F 202602 (  10)| |00000.00|3|
1,|AFB603|K,R4AFB630009|,SK아이이테 F 202603 (  10)| |00000.00|4|
1,|AFB606|K,R4AFB660006|,SK아이이테 F 202606 (  10)| |00000.00|5|
1,|AFB609|K,R4AFB690003|,SK아이이테 F 202609 (  10)| |00000.00|6|
1,|AFC601|K,R4AFC610000|,하이브     F 202601 (  10)| |00000.00|2|
1,|AFC602|K,R4AFC620009|,하이브     F 202602 (  10)| |00000.00|3|
1,|AFC603|K,R4AFC630008|,하이브     F 202603 (  10)| |00000.00|4|
1,|AFC606|K,R4AFC660005|,하이브     F 202606 (  10)| |00000.00|5|
1,|AFC609|K,R4AFC690002|,하이브     F 202609 (  10)| |00000.00|6|
1,|AFD601|K,R4AFD610009|,HD현대중공 F 202601 (  10)| |00000.00|2|
1,|AFD602|K,R4AFD620008|,HD현대중공 F 202602 (  10)| |00000.00|3|
1,|AFD603|K,R4AFD630007|,HD현대중공 F 202603 (  10)| |00000.00|4|
1,|AFD606|K,R4AFD660004|,HD현대중공 F 202606 (  10)| |00000.00|5|
1,|AFD609|K,R4AFD690001|,HD현대중공 F 202609 (  10)| |00000.00|6|
1,|AFE601|K,R4AFE610008|,SK스퀘어   F 202601 (  10)| |00000.00|2|
1,|AFE602|K,R4AFE620007|,SK스퀘어   F 202602 (  10)| |00000.00|3|
1,|AFE603|K,R4AFE630006|,SK스퀘어   F 202603 (  10)| |00000.00|4|
1,|AFE606|K,R4AFE660003|,SK스퀘어   F 202606 (  10)| |00000.00|5|
1,|AFE609|K,R4AFE690000|,SK스퀘어   F 202609 (  10)| |00000.00|6|
1,|AFF601|K,R4AFF610007|,SK바이오팜 F 202601 (  10)| |00000.00|2|
1,|AFF602|K,R4AFF620006|,SK바이오팜 F 202602 (  10)| |00000.00|3|
1,|AFF603|K,R4AFF630005|,SK바이오팜 F 202603 (  10)| |00000.00|4|
1,|AFF606|K,R4AFF660002|,SK바이오팜 F 202606 (  10)| |00000.00|5|
1,|AFF609|K,R4AFF690009|,SK바이오팜 F 202609 (  10)| |00000.00|6|
1,|AFG601|K,R4AFG610006|,F&F        F 202601 (  10)| |00000.00|2|
1,|AFG602|K,R4AFG620005|,F&F        F 202602 (  10)| |00000.00|3|
1,|AFG603|K,R4AFG630004|,F&F        F 202603 (  10)| |00000.00|4|
1,|AFG606|K,R4AFG660001|,F&F        F 202606 (  10)| |00000.00|5|
1,|AFG609|K,R4AFG690008|,F&F        F 202609 (  10)| |00000.00|6|
1,|AFH601|K,R4AFH610005|,HD현대     F 202601 (  10)| |00000.00|2|
1,|AFH602|K,R4AFH620004|,HD현대     F 202602 (  10)| |00000.00|3|
1,|AFH603|K,R4AFH630003|,HD현대     F 202603 (  10)| |00000.00|4|
1,|AFH606|K,R4AFH660000|,HD현대     F 202606 (  10)| |00000.00|5|
1,|AFH609|K,R4AFH690007|,HD현대     F 202609 (  10)| |00000.00|6|
1,|AFJ601|K,R4AFJ610003|,오리온     F 202601 (  10)| |00000.00|2|
1,|AFJ602|K,R4AFJ620002|,오리온     F 202602 (  10)| |00000.00|3|
1,|AFJ603|K,R4AFJ630001|,오리온     F 202603 (  10)| |00000.00|4|
1,|AFJ606|K,R4AFJ660008|,오리온     F 202606 (  10)| |00000.00|5|
1,|AFJ609|K,R4AFJ690005|,오리온     F 202609 (  10)| |00000.00|6|
1,|AFK601|K,R4AFK610000|,메리츠금융 F 202601 (  10)| |00000.00|2|
1,|AFK602|K,R4AFK620009|,메리츠금융 F 202602 (  10)| |00000.00|3|
1,|AFK603|K,R4AFK630008|,메리츠금융 F 202603 (  10)| |00000.00|4|
1,|AFK606|K,R4AFK660005|,메리츠금융 F 202606 (  10)| |00000.00|5|
1,|AFK609|K,R4AFK690002|,메리츠금융 F 202609 (  10)| |00000.00|6|
3,|AFL601|K,R4AFL610009|,펄어비스   F 202601 (  10)| |00000.00|2|
3,|AFL602|K,R4AFL620008|,펄어비스   F 202602 (  10)| |00000.00|3|
3,|AFL603|K,R4AFL630007|,펄어비스   F 202603 (  10)| |00000.00|4|
3,|AFL606|K,R4AFL660004|,펄어비스   F 202606 (  10)| |00000.00|5|
3,|AFL609|K,R4AFL690001|,펄어비스   F 202609 (  10)| |00000.00|6|
1,|AFM601|K,R4AFM610008|,엘앤에프   F 202601 (  10)| |00000.00|2|
1,|AFM602|K,R4AFM620007|,엘앤에프   F 202602 (  10)| |00000.00|3|
1,|AFM603|K,R4AFM630006|,엘앤에프   F 202603 (  10)| |00000.00|4|
1,|AFM606|K,R4AFM660003|,엘앤에프   F 202606 (  10)| |00000.00|5|
1,|AFM609|K,R4AFM690000|,엘앤에프   F 202609 (  10)| |00000.00|6|
3,|AFN601|K,R4AFN610007|,위메이드   F 202601 (  10)| |00000.00|2|
3,|AFN602|K,R4AFN620006|,위메이드   F 202602 (  10)| |00000.00|3|
3,|AFN603|K,R4AFN630005|,위메이드   F 202603 (  10)| |00000.00|4|
3,|AFN606|K,R4AFN660002|,위메이드   F 202606 (  10)| |00000.00|5|
3,|AFN609|K,R4AFN690009|,위메이드   F 202609 (  10)| |00000.00|6|
3,|AFP601|K,R4AFP610005|,알테오젠   F 202601 (  10)| |00000.00|2|
3,|AFP602|K,R4AFP620004|,알테오젠   F 202602 (  10)| |00000.00|3|
3,|AFP603|K,R4AFP630003|,알테오젠   F 202603 (  10)| |00000.00|4|
3,|AFP606|K,R4AFP660000|,알테오젠   F 202606 (  10)| |00000.00|5|
3,|AFP609|K,R4AFP690007|,알테오젠   F 202609 (  10)| |00000.00|6|
3,|AFQ601|K,R4AFQ610004|,리노공업   F 202601 (  10)| |00000.00|2|
3,|AFQ602|K,R4AFQ620003|,리노공업   F 202602 (  10)| |00000.00|3|
3,|AFQ603|K,R4AFQ630002|,리노공업   F 202603 (  10)*| |00000.00|4
3,|AFQ606|K,R4AFQ660009|,리노공업   F 202606 (  10)| |00000.00|5|
3,|AFQ609|K,R4AFQ690006|,리노공업   F 202609 (  10)| |00000.00|6|
1,|AFR601|K,R4AFR610003|,BGF리테일  F 202601 (  10)| |00000.00|2|
1,|AFR602|K,R4AFR620002|,BGF리테일  F 202602 (  10)| |00000.00|3|
1,|AFR603|K,R4AFR630001|,BGF리테일  F 202603 (  10)| |00000.00|4|
1,|AFR606|K,R4AFR660008|,BGF리테일  F 202606 (  10)| |00000.00|5|
1,|AFR609|K,R4AFR690005|,BGF리테일  F 202609 (  10)| |00000.00|6|
1,|AFS601|K,R4AFS610002|,LS         F 202601 (  10)| |00000.00|2|
1,|AFS602|K,R4AFS620001|,LS         F 202602 (  10)| |00000.00|3|
1,|AFS603|K,R4AFS630000|,LS         F 202603 (  10)| |00000.00|4|
1,|AFS606|K,R4AFS660007|,LS         F 202606 (  10)| |00000.00|5|
1,|AFS609|K,R4AFS690004|,LS         F 202609 (  10)| |00000.00|6|
1,|AFT601|K,R4AFT610001|,대우건설   F 202601 (  10)| |00000.00|2|
1,|AFT602|K,R4AFT620000|,대우건설   F 202602 (  10)| |00000.00|3|
1,|AFT603|K,R4AFT630009|,대우건설   F 202603 (  10)| |00000.00|4|
1,|AFT606|K,R4AFT660006|,대우건설   F 202606 (  10)| |00000.00|5|
1,|AFT609|K,R4AFT690003|,대우건설   F 202609 (  10)| |00000.00|6|
1,|AFV601|K,R4AFV610007|,한화오션   F 202601 (  10)| |00000.00|2|
1,|AFV602|K,R4AFV620006|,한화오션   F 202602 (  10)| |00000.00|3|
1,|AFV603|K,R4AFV630005|,한화오션   F 202603 (  10)| |00000.00|4|
1,|AFV606|K,R4AFV660002|,한화오션   F 202606 (  10)| |00000.00|5|
1,|AFV609|K,R4AFV690009|,한화오션   F 202609 (  10)| |00000.00|6|
1,|AFW601|K,R4AFW610006|,대한전선   F 202601 (  10)| |00000.00|2|
1,|AFW602|K,R4AFW620005|,대한전선   F 202602 (  10)| |00000.00|3|
1,|AFW603|K,R4AFW630004|,대한전선   F 202603 (  10)| |00000.00|4|
1,|AFW606|K,R4AFW660001|,대한전선   F 202606 (  10)| |00000.00|5|
1,|AFW609|K,R4AFW690008|,대한전선   F 202609 (  10)| |00000.00|6|
1,|AFX601|K,R4AFX610005|,동서       F 202601 (  10)| |00000.00|2|
1,|AFX602|K,R4AFX620004|,동서       F 202602 (  10)| |00000.00|3|
1,|AFX603|K,R4AFX630003|,동서       F 202603 (  10)| |00000.00|4|
1,|AFX606|K,R4AFX660000|,동서       F 202606 (  10)| |00000.00|5|
1,|AFX609|K,R4AFX690007|,동서       F 202609 (  10)| |00000.00|6|
1,|AFZ601|K,R4AFZ610003|,롯데지주   F 202601 (  10)| |00000.00|2|
1,|AFZ602|K,R4AFZ620002|,롯데지주   F 202602 (  10)| |00000.00|3|
1,|AFZ603|K,R4AFZ630001|,롯데지주   F 202603 (  10)| |00000.00|4|
1,|AFZ606|K,R4AFZ660008|,롯데지주   F 202606 (  10)| |00000.00|5|
1,|AFZ609|K,R4AFZ690005|,롯데지주   F 202609 (  10)| |00000.00|6|
1,|AG0601|K,R4AG0610008|,씨에스윈드 F 202601 (  10)| |00000.00|2|
1,|AG0602|K,R4AG0620007|,씨에스윈드 F 202602 (  10)| |00000.00|3|
1,|AG0603|K,R4AG0630006|,씨에스윈드 F 202603 (  10)| |00000.00|4|
1,|AG0606|K,R4AG0660003|,씨에스윈드 F 202606 (  10)| |00000.00|5|
1,|AG0609|K,R4AG0690000|,씨에스윈드 F 202609 (  10)| |00000.00|6|
1,|AG1601|K,R4AG1610007|,CJ대한통운 F 202601 (  10)| |00000.00|2|
1,|AG1602|K,R4AG1620006|,CJ대한통운 F 202602 (  10)| |00000.00|3|
1,|AG1603|K,R4AG1630005|,CJ대한통운 F 202603 (  10)| |00000.00|4|
1,|AG1606|K,R4AG1660002|,CJ대한통운 F 202606 (  10)| |00000.00|5|
1,|AG1609|K,R4AG1690009|,CJ대한통운 F 202609 (  10)| |00000.00|6|
1,|AG2601|K,R4AG2610006|,에스디바이 F 202601 (  10)| |00000.00|2|
1,|AG2602|K,R4AG2620005|,에스디바이 F 202602 (  10)| |00000.00|3|
1,|AG2603|K,R4AG2630004|,에스디바이 F 202603 (  10)| |00000.00|4|
1,|AG2606|K,R4AG2660001|,에스디바이 F 202606 (  10)| |00000.00|5|
1,|AG2609|K,R4AG2690008|,에스디바이 F 202609 (  10)| |00000.00|6|
1,|AG3601|K,R4AG3610005|,한전기술   F 202601 (  10)| |00000.00|2|
1,|AG3602|K,R4AG3620004|,한전기술   F 202602 (  10)| |00000.00|3|
1,|AG3603|K,R4AG3630003|,한전기술   F 202603 (  10)| |00000.00|4|
1,|AG3606|K,R4AG3660000|,한전기술   F 202606 (  10)| |00000.00|5|
1,|AG3609|K,R4AG3690007|,한전기술   F 202609 (  10)| |00000.00|6|
1,|AG4601|K,R4AG4610004|,한솔케미칼 F 202601 (  10)| |00000.00|2|
1,|AG4602|K,R4AG4620003|,한솔케미칼 F 202602 (  10)| |00000.00|3|
1,|AG4603|K,R4AG4630002|,한솔케미칼 F 202603 (  10)| |00000.00|4|
1,|AG4606|K,R4AG4660009|,한솔케미칼 F 202606 (  10)| |00000.00|5|
1,|AG4609|K,R4AG4690006|,한솔케미칼 F 202609 (  10)| |00000.00|6|
1,|AG5601|K,R4AG5610003|,한진칼     F 202601 (  10)| |00000.00|2|
1,|AG5602|K,R4AG5620002|,한진칼     F 202602 (  10)| |00000.00|3|
1,|AG5603|K,R4AG5630001|,한진칼     F 202603 (  10)| |00000.00|4|
1,|AG5606|K,R4AG5660008|,한진칼     F 202606 (  10)| |00000.00|5|
1,|AG5609|K,R4AG5690005|,한진칼     F 202609 (  10)| |00000.00|6|
1,|AG6601|K,R4AG6610002|,현대로템   F 202601 (  10)| |00000.00|2|
1,|AG6602|K,R4AG6620001|,현대로템   F 202602 (  10)| |00000.00|3|
1,|AG6603|K,R4AG6630000|,현대로템   F 202603 (  10)| |00000.00|4|
1,|AG6606|K,R4AG6660007|,현대로템   F 202606 (  10)| |00000.00|5|
1,|AG6609|K,R4AG6690004|,현대로템   F 202609 (  10)| |00000.00|6|
3,|AG7601|K,R4AG7610001|,고영       F 202601 (  10)| |00000.00|2|
3,|AG7602|K,R4AG7620000|,고영       F 202602 (  10)| |00000.00|3|
3,|AG7603|K,R4AG7630009|,고영       F 202603 (  10)| |00000.00|4|
3,|AG7606|K,R4AG7660006|,고영       F 202606 (  10)| |00000.00|5|
3,|AG7609|K,R4AG7690003|,고영       F 202609 (  10)| |00000.00|6|
3,|AG8601|K,R4AG8610000|,덕산네오룩 F 202601 (  10)| |00000.00|2|
3,|AG8602|K,R4AG8620009|,덕산네오룩 F 202602 (  10)| |00000.00|3|
3,|AG8603|K,R4AG8630008|,덕산네오룩 F 202603 (  10)| |00000.00|4|
3,|AG8606|K,R4AG8660005|,덕산네오룩 F 202606 (  10)| |00000.00|5|
3,|AG8609|K,R4AG8690002|,덕산네오룩 F 202609 (  10)| |00000.00|6|
3,|AG9601|K,R4AG9610009|,리가켐바이 F 202601 (  10)| |00000.00|2|
3,|AG9602|K,R4AG9620008|,리가켐바이 F 202602 (  10)| |00000.00|3|
3,|AG9603|K,R4AG9630007|,리가켐바이 F 202603 (  10)| |00000.00|4|
3,|AG9606|K,R4AG9660004|,리가켐바이 F 202606 (  10)| |00000.00|5|
3,|AG9609|K,R4AG9690001|,리가켐바이 F 202609 (  10)| |00000.00|6|
3,|AGA601|K,R4AGA610001|,에스티팜   F 202601 (  10)| |00000.00|2|
3,|AGA602|K,R4AGA620000|,에스티팜   F 202602 (  10)| |00000.00|3|
3,|AGA603|K,R4AGA630009|,에스티팜   F 202603 (  10)| |00000.00|4|
3,|AGA606|K,R4AGA660006|,에스티팜   F 202606 (  10)| |00000.00|5|
3,|AGA609|K,R4AGA690003|,에스티팜   F 202609 (  10)| |00000.00|6|
3,|AGB601|K,R4AGB610000|,HK이노엔   F 202601 (  10)| |00000.00|2|
3,|AGB602|K,R4AGB620009|,HK이노엔   F 202602 (  10)| |00000.00|3|
3,|AGB603|K,R4AGB630008|,HK이노엔   F 202603 (  10)| |00000.00|4|
3,|AGB606|K,R4AGB660005|,HK이노엔   F 202606 (  10)| |00000.00|5|
3,|AGB609|K,R4AGB690002|,HK이노엔   F 202609 (  10)| |00000.00|6|
3,|AGC601|K,R4AGC610009|,이오테크닉 F 202601 (  10)| |00000.00|2|
3,|AGC602|K,R4AGC620008|,이오테크닉 F 202602 (  10)| |00000.00|3|
3,|AGC603|K,R4AGC630007|,이오테크닉 F 202603 (  10)| |00000.00|4|
3,|AGC606|K,R4AGC660004|,이오테크닉 F 202606 (  10)| |00000.00|5|
3,|AGC609|K,R4AGC690001|,이오테크닉 F 202609 (  10)| |00000.00|6|
3,|AGD601|K,R4AGD610008|,클래시스   F 202601 (  10)| |00000.00|2|
3,|AGD602|K,R4AGD620007|,클래시스   F 202602 (  10)| |00000.00|3|
3,|AGD603|K,R4AGD630006|,클래시스   F 202603 (  10)| |00000.00|4|
3,|AGD606|K,R4AGD660003|,클래시스   F 202606 (  10)| |00000.00|5|
3,|AGD609|K,R4AGD690000|,클래시스   F 202609 (  10)| |00000.00|6|
3,|AGE601|K,R4AGE610007|,티씨케이   F 202601 (  10)| |00000.00|2|
3,|AGE602|K,R4AGE620006|,티씨케이   F 202602 (  10)| |00000.00|3|
3,|AGE603|K,R4AGE630005|,티씨케이   F 202603 (  10)| |00000.00|4|
3,|AGE606|K,R4AGE660002|,티씨케이   F 202606 (  10)| |00000.00|5|
3,|AGE609|K,R4AGE690009|,티씨케이   F 202609 (  10)| |00000.00|6|
3,|AGF601|K,R4AGF610006|,피엔티     F 202601 (  10)| |00000.00|2|
3,|AGF602|K,R4AGF620005|,피엔티     F 202602 (  10)| |00000.00|3|
